,gt_value,date,region,date_obtained,term_topic
818,0.0,2011-03-01,CH-AG,2021-03-29.xlsx,meth
819,33.0,2011-04-01,CH-AG,2021-03-29.xlsx,meth
820,0.0,2011-05-01,CH-AG,2021-03-29.xlsx,meth
821,0.0,2011-06-01,CH-AG,2021-03-29.xlsx,meth
822,100.0,2011-07-01,CH-AG,2021-03-29.xlsx,meth
823,0.0,2011-08-01,CH-AG,2021-03-29.xlsx,meth
824,0.0,2011-09-01,CH-AG,2021-03-29.xlsx,meth
825,0.0,2011-10-01,CH-AG,2021-03-29.xlsx,meth
826,0.0,2011-11-01,CH-AG,2021-03-29.xlsx,meth
827,43.0,2011-12-01,CH-AG,2021-03-29.xlsx,meth
828,0.0,2012-01-01,CH-AG,2021-03-29.xlsx,meth
829,0.0,2012-02-01,CH-AG,2021-03-29.xlsx,meth
830,39.0,2012-03-01,CH-AG,2021-03-29.xlsx,meth
831,38.0,2012-04-01,CH-AG,2021-03-29.xlsx,meth
832,0.0,2012-05-01,CH-AG,2021-03-29.xlsx,meth
833,0.0,2012-06-01,CH-AG,2021-03-29.xlsx,meth
834,80.0,2012-07-01,CH-AG,2021-03-29.xlsx,meth
835,0.0,2012-08-01,CH-AG,2021-03-29.xlsx,meth
836,0.0,2012-09-01,CH-AG,2021-03-29.xlsx,meth
837,34.0,2012-10-01,CH-AG,2021-03-29.xlsx,meth
838,0.0,2012-11-01,CH-AG,2021-03-29.xlsx,meth
839,0.0,2012-12-01,CH-AG,2021-03-29.xlsx,meth
840,34.0,2013-01-01,CH-AG,2021-03-29.xlsx,meth
841,38.0,2013-02-01,CH-AG,2021-03-29.xlsx,meth
842,0.0,2013-03-01,CH-AG,2021-03-29.xlsx,meth
843,0.0,2013-04-01,CH-AG,2021-03-29.xlsx,meth
844,0.0,2013-05-01,CH-AG,2021-03-29.xlsx,meth
845,0.0,2013-06-01,CH-AG,2021-03-29.xlsx,meth
846,0.0,2013-07-01,CH-AG,2021-03-29.xlsx,meth
847,0.0,2013-08-01,CH-AG,2021-03-29.xlsx,meth
848,89.0,2013-09-01,CH-AG,2021-03-29.xlsx,meth
849,88.0,2013-10-01,CH-AG,2021-03-29.xlsx,meth
850,29.0,2013-11-01,CH-AG,2021-03-29.xlsx,meth
851,88.0,2013-12-01,CH-AG,2021-03-29.xlsx,meth
852,52.0,2014-01-01,CH-AG,2021-03-29.xlsx,meth
853,30.0,2014-02-01,CH-AG,2021-03-29.xlsx,meth
854,27.0,2014-03-01,CH-AG,2021-03-29.xlsx,meth
855,0.0,2014-04-01,CH-AG,2021-03-29.xlsx,meth
856,27.0,2014-05-01,CH-AG,2021-03-29.xlsx,meth
857,0.0,2014-06-01,CH-AG,2021-03-29.xlsx,meth
858,35.0,2014-07-01,CH-AG,2021-03-29.xlsx,meth
859,0.0,2014-08-01,CH-AG,2021-03-29.xlsx,meth
860,0.0,2014-09-01,CH-AG,2021-03-29.xlsx,meth
861,0.0,2014-10-01,CH-AG,2021-03-29.xlsx,meth
862,62.0,2014-11-01,CH-AG,2021-03-29.xlsx,meth
863,0.0,2014-12-01,CH-AG,2021-03-29.xlsx,meth
864,29.0,2015-01-01,CH-AG,2021-03-29.xlsx,meth
865,0.0,2015-02-01,CH-AG,2021-03-29.xlsx,meth
866,0.0,2015-03-01,CH-AG,2021-03-29.xlsx,meth
867,31.0,2015-04-01,CH-AG,2021-03-29.xlsx,meth
868,31.0,2015-05-01,CH-AG,2021-03-29.xlsx,meth
869,0.0,2015-06-01,CH-AG,2021-03-29.xlsx,meth
870,0.0,2015-07-01,CH-AG,2021-03-29.xlsx,meth
871,0.0,2015-08-01,CH-AG,2021-03-29.xlsx,meth
872,69.0,2015-09-01,CH-AG,2021-03-29.xlsx,meth
873,100.0,2015-10-01,CH-AG,2021-03-29.xlsx,meth
874,0.0,2015-11-01,CH-AG,2021-03-29.xlsx,meth
875,0.0,2015-12-01,CH-AG,2021-03-29.xlsx,meth
876,26.0,2016-01-01,CH-AG,2021-03-29.xlsx,meth
877,0.0,2016-02-01,CH-AG,2021-03-29.xlsx,meth
878,0.0,2004-01-01,CH-AG,2021-03-28.xlsx,meth
879,0.0,2004-02-01,CH-AG,2021-03-28.xlsx,meth
880,0.0,2004-03-01,CH-AG,2021-03-28.xlsx,meth
881,0.0,2004-04-01,CH-AG,2021-03-28.xlsx,meth
882,0.0,2004-05-01,CH-AG,2021-03-28.xlsx,meth
883,0.0,2004-06-01,CH-AG,2021-03-28.xlsx,meth
884,0.0,2004-07-01,CH-AG,2021-03-28.xlsx,meth
885,0.0,2004-08-01,CH-AG,2021-03-28.xlsx,meth
886,0.0,2004-09-01,CH-AG,2021-03-28.xlsx,meth
887,0.0,2004-10-01,CH-AG,2021-03-28.xlsx,meth
888,0.0,2004-11-01,CH-AG,2021-03-28.xlsx,meth
889,0.0,2004-12-01,CH-AG,2021-03-28.xlsx,meth
890,0.0,2005-01-01,CH-AG,2021-03-28.xlsx,meth
891,0.0,2005-02-01,CH-AG,2021-03-28.xlsx,meth
892,0.0,2005-03-01,CH-AG,2021-03-28.xlsx,meth
893,0.0,2005-04-01,CH-AG,2021-03-28.xlsx,meth
894,0.0,2005-05-01,CH-AG,2021-03-28.xlsx,meth
895,0.0,2005-06-01,CH-AG,2021-03-28.xlsx,meth
896,0.0,2005-07-01,CH-AG,2021-03-28.xlsx,meth
897,0.0,2005-08-01,CH-AG,2021-03-28.xlsx,meth
898,0.0,2005-09-01,CH-AG,2021-03-28.xlsx,meth
899,0.0,2005-10-01,CH-AG,2021-03-28.xlsx,meth
900,0.0,2005-11-01,CH-AG,2021-03-28.xlsx,meth
901,0.0,2005-12-01,CH-AG,2021-03-28.xlsx,meth
902,0.0,2006-01-01,CH-AG,2021-03-28.xlsx,meth
903,0.0,2006-02-01,CH-AG,2021-03-28.xlsx,meth
904,0.0,2006-03-01,CH-AG,2021-03-28.xlsx,meth
905,0.0,2006-04-01,CH-AG,2021-03-28.xlsx,meth
906,0.0,2006-05-01,CH-AG,2021-03-28.xlsx,meth
907,0.0,2006-06-01,CH-AG,2021-03-28.xlsx,meth
908,0.0,2006-07-01,CH-AG,2021-03-28.xlsx,meth
909,0.0,2006-08-01,CH-AG,2021-03-28.xlsx,meth
910,0.0,2006-09-01,CH-AG,2021-03-28.xlsx,meth
911,0.0,2006-10-01,CH-AG,2021-03-28.xlsx,meth
912,0.0,2006-11-01,CH-AG,2021-03-28.xlsx,meth
913,0.0,2006-12-01,CH-AG,2021-03-28.xlsx,meth
914,0.0,2007-01-01,CH-AG,2021-03-28.xlsx,meth
915,0.0,2007-02-01,CH-AG,2021-03-28.xlsx,meth
916,0.0,2007-03-01,CH-AG,2021-03-28.xlsx,meth
917,0.0,2007-04-01,CH-AG,2021-03-28.xlsx,meth
918,0.0,2007-05-01,CH-AG,2021-03-28.xlsx,meth
919,0.0,2007-06-01,CH-AG,2021-03-28.xlsx,meth
920,0.0,2007-07-01,CH-AG,2021-03-28.xlsx,meth
921,0.0,2007-08-01,CH-AG,2021-03-28.xlsx,meth
922,0.0,2007-09-01,CH-AG,2021-03-28.xlsx,meth
923,0.0,2007-10-01,CH-AG,2021-03-28.xlsx,meth
924,0.0,2007-11-01,CH-AG,2021-03-28.xlsx,meth
925,0.0,2007-12-01,CH-AG,2021-03-28.xlsx,meth
926,0.0,2008-01-01,CH-AG,2021-03-28.xlsx,meth
927,100.0,2008-02-01,CH-AG,2021-03-28.xlsx,meth
928,0.0,2008-03-01,CH-AG,2021-03-28.xlsx,meth
929,0.0,2008-04-01,CH-AG,2021-03-28.xlsx,meth
930,0.0,2008-05-01,CH-AG,2021-03-28.xlsx,meth
931,0.0,2008-06-01,CH-AG,2021-03-28.xlsx,meth
932,0.0,2008-07-01,CH-AG,2021-03-28.xlsx,meth
933,0.0,2008-08-01,CH-AG,2021-03-28.xlsx,meth
934,0.0,2008-09-01,CH-AG,2021-03-28.xlsx,meth
935,0.0,2008-10-01,CH-AG,2021-03-28.xlsx,meth
936,0.0,2008-11-01,CH-AG,2021-03-28.xlsx,meth
937,0.0,2008-12-01,CH-AG,2021-03-28.xlsx,meth
938,0.0,2009-01-01,CH-AG,2021-03-28.xlsx,meth
939,0.0,2009-02-01,CH-AG,2021-03-28.xlsx,meth
940,0.0,2009-03-01,CH-AG,2021-03-28.xlsx,meth
941,0.0,2009-04-01,CH-AG,2021-03-28.xlsx,meth
942,0.0,2009-05-01,CH-AG,2021-03-28.xlsx,meth
943,0.0,2009-06-01,CH-AG,2021-03-28.xlsx,meth
944,0.0,2009-07-01,CH-AG,2021-03-28.xlsx,meth
945,0.0,2009-08-01,CH-AG,2021-03-28.xlsx,meth
946,0.0,2009-09-01,CH-AG,2021-03-28.xlsx,meth
947,0.0,2009-10-01,CH-AG,2021-03-28.xlsx,meth
948,0.0,2009-11-01,CH-AG,2021-03-28.xlsx,meth
949,0.0,2009-12-01,CH-AG,2021-03-28.xlsx,meth
950,0.0,2010-01-01,CH-AG,2021-03-28.xlsx,meth
951,0.0,2010-02-01,CH-AG,2021-03-28.xlsx,meth
952,0.0,2010-03-01,CH-AG,2021-03-28.xlsx,meth
953,0.0,2010-04-01,CH-AG,2021-03-28.xlsx,meth
954,0.0,2010-05-01,CH-AG,2021-03-28.xlsx,meth
955,0.0,2010-06-01,CH-AG,2021-03-28.xlsx,meth
956,0.0,2010-07-01,CH-AG,2021-03-28.xlsx,meth
957,0.0,2010-08-01,CH-AG,2021-03-28.xlsx,meth
958,0.0,2010-09-01,CH-AG,2021-03-28.xlsx,meth
959,0.0,2010-10-01,CH-AG,2021-03-28.xlsx,meth
960,0.0,2010-11-01,CH-AG,2021-03-28.xlsx,meth
961,0.0,2010-12-01,CH-AG,2021-03-28.xlsx,meth
962,9.0,2011-01-01,CH-AG,2021-03-28.xlsx,meth
963,0.0,2011-02-01,CH-AG,2021-03-28.xlsx,meth
964,0.0,2011-03-01,CH-AG,2021-03-28.xlsx,meth
965,9.0,2011-04-01,CH-AG,2021-03-28.xlsx,meth
966,10.0,2011-05-01,CH-AG,2021-03-28.xlsx,meth
967,0.0,2011-06-01,CH-AG,2021-03-28.xlsx,meth
968,0.0,2011-07-01,CH-AG,2021-03-28.xlsx,meth
969,0.0,2011-08-01,CH-AG,2021-03-28.xlsx,meth
970,9.0,2011-09-01,CH-AG,2021-03-28.xlsx,meth
971,0.0,2011-10-01,CH-AG,2021-03-28.xlsx,meth
972,0.0,2011-11-01,CH-AG,2021-03-28.xlsx,meth
973,0.0,2011-12-01,CH-AG,2021-03-28.xlsx,meth
974,10.0,2012-01-01,CH-AG,2021-03-28.xlsx,meth
975,0.0,2012-02-01,CH-AG,2021-03-28.xlsx,meth
976,0.0,2012-03-01,CH-AG,2021-03-28.xlsx,meth
977,0.0,2012-04-01,CH-AG,2021-03-28.xlsx,meth
978,0.0,2012-05-01,CH-AG,2021-03-28.xlsx,meth
979,0.0,2012-06-01,CH-AG,2021-03-28.xlsx,meth
980,0.0,2012-07-01,CH-AG,2021-03-28.xlsx,meth
981,10.0,2012-08-01,CH-AG,2021-03-28.xlsx,meth
982,10.0,2012-09-01,CH-AG,2021-03-28.xlsx,meth
983,0.0,2012-10-01,CH-AG,2021-03-28.xlsx,meth
984,0.0,2012-11-01,CH-AG,2021-03-28.xlsx,meth
985,0.0,2012-12-01,CH-AG,2021-03-28.xlsx,meth
986,9.0,2013-01-01,CH-AG,2021-03-28.xlsx,meth
987,0.0,2013-02-01,CH-AG,2021-03-28.xlsx,meth
988,0.0,2013-03-01,CH-AG,2021-03-28.xlsx,meth
989,8.0,2013-04-01,CH-AG,2021-03-28.xlsx,meth
990,0.0,2013-05-01,CH-AG,2021-03-28.xlsx,meth
991,9.0,2013-06-01,CH-AG,2021-03-28.xlsx,meth
992,20.0,2013-07-01,CH-AG,2021-03-28.xlsx,meth
993,0.0,2013-08-01,CH-AG,2021-03-28.xlsx,meth
994,24.0,2013-09-01,CH-AG,2021-03-28.xlsx,meth
995,8.0,2013-10-01,CH-AG,2021-03-28.xlsx,meth
996,8.0,2013-11-01,CH-AG,2021-03-28.xlsx,meth
997,16.0,2013-12-01,CH-AG,2021-03-28.xlsx,meth
998,22.0,2014-01-01,CH-AG,2021-03-28.xlsx,meth
999,0.0,2014-02-01,CH-AG,2021-03-28.xlsx,meth
1000,0.0,2014-03-01,CH-AG,2021-03-28.xlsx,meth
1001,15.0,2014-04-01,CH-AG,2021-03-28.xlsx,meth
1002,31.0,2014-05-01,CH-AG,2021-03-28.xlsx,meth
1003,9.0,2014-06-01,CH-AG,2021-03-28.xlsx,meth
1004,0.0,2014-07-01,CH-AG,2021-03-28.xlsx,meth
1005,0.0,2014-08-01,CH-AG,2021-03-28.xlsx,meth
1006,18.0,2014-09-01,CH-AG,2021-03-28.xlsx,meth
1007,0.0,2014-10-01,CH-AG,2021-03-28.xlsx,meth
1008,9.0,2014-11-01,CH-AG,2021-03-28.xlsx,meth
1009,9.0,2014-12-01,CH-AG,2021-03-28.xlsx,meth
1010,8.0,2015-01-01,CH-AG,2021-03-28.xlsx,meth
1011,0.0,2015-02-01,CH-AG,2021-03-28.xlsx,meth
1012,0.0,2015-03-01,CH-AG,2021-03-28.xlsx,meth
1013,9.0,2015-04-01,CH-AG,2021-03-28.xlsx,meth
1014,0.0,2015-05-01,CH-AG,2021-03-28.xlsx,meth
1015,9.0,2015-06-01,CH-AG,2021-03-28.xlsx,meth
1016,0.0,2015-07-01,CH-AG,2021-03-28.xlsx,meth
1017,0.0,2015-08-01,CH-AG,2021-03-28.xlsx,meth
1018,9.0,2015-09-01,CH-AG,2021-03-28.xlsx,meth
1019,28.0,2015-10-01,CH-AG,2021-03-28.xlsx,meth
1020,9.0,2015-11-01,CH-AG,2021-03-28.xlsx,meth
1021,0.0,2015-12-01,CH-AG,2021-03-28.xlsx,meth
1022,0.0,2016-01-01,CH-AG,2021-03-28.xlsx,meth
1023,7.0,2016-02-01,CH-AG,2021-03-28.xlsx,meth
1024,0.0,2004-01-01,CH-AG,2021-05-26.xlsx,meth
1025,0.0,2004-02-01,CH-AG,2021-05-26.xlsx,meth
1026,0.0,2004-03-01,CH-AG,2021-05-26.xlsx,meth
1027,0.0,2004-04-01,CH-AG,2021-05-26.xlsx,meth
1028,0.0,2004-05-01,CH-AG,2021-05-26.xlsx,meth
1029,0.0,2004-06-01,CH-AG,2021-05-26.xlsx,meth
1030,0.0,2004-07-01,CH-AG,2021-05-26.xlsx,meth
1031,0.0,2004-08-01,CH-AG,2021-05-26.xlsx,meth
1032,0.0,2004-09-01,CH-AG,2021-05-26.xlsx,meth
1033,0.0,2004-10-01,CH-AG,2021-05-26.xlsx,meth
1034,0.0,2004-11-01,CH-AG,2021-05-26.xlsx,meth
1035,0.0,2004-12-01,CH-AG,2021-05-26.xlsx,meth
1036,0.0,2005-01-01,CH-AG,2021-05-26.xlsx,meth
1037,0.0,2005-02-01,CH-AG,2021-05-26.xlsx,meth
1038,0.0,2005-03-01,CH-AG,2021-05-26.xlsx,meth
1039,0.0,2005-04-01,CH-AG,2021-05-26.xlsx,meth
1040,0.0,2005-05-01,CH-AG,2021-05-26.xlsx,meth
1041,0.0,2005-06-01,CH-AG,2021-05-26.xlsx,meth
1042,0.0,2005-07-01,CH-AG,2021-05-26.xlsx,meth
1043,0.0,2005-08-01,CH-AG,2021-05-26.xlsx,meth
1044,0.0,2005-09-01,CH-AG,2021-05-26.xlsx,meth
1045,0.0,2005-10-01,CH-AG,2021-05-26.xlsx,meth
1046,0.0,2005-11-01,CH-AG,2021-05-26.xlsx,meth
1047,0.0,2005-12-01,CH-AG,2021-05-26.xlsx,meth
1048,0.0,2006-01-01,CH-AG,2021-05-26.xlsx,meth
1049,0.0,2006-02-01,CH-AG,2021-05-26.xlsx,meth
1050,0.0,2006-03-01,CH-AG,2021-05-26.xlsx,meth
1051,0.0,2006-04-01,CH-AG,2021-05-26.xlsx,meth
1052,0.0,2006-05-01,CH-AG,2021-05-26.xlsx,meth
1053,0.0,2006-06-01,CH-AG,2021-05-26.xlsx,meth
1054,0.0,2006-07-01,CH-AG,2021-05-26.xlsx,meth
1055,0.0,2006-08-01,CH-AG,2021-05-26.xlsx,meth
1056,0.0,2006-09-01,CH-AG,2021-05-26.xlsx,meth
1057,0.0,2006-10-01,CH-AG,2021-05-26.xlsx,meth
1058,0.0,2006-11-01,CH-AG,2021-05-26.xlsx,meth
1059,0.0,2006-12-01,CH-AG,2021-05-26.xlsx,meth
1060,0.0,2007-01-01,CH-AG,2021-05-26.xlsx,meth
1061,0.0,2007-02-01,CH-AG,2021-05-26.xlsx,meth
1062,0.0,2007-03-01,CH-AG,2021-05-26.xlsx,meth
1063,0.0,2007-04-01,CH-AG,2021-05-26.xlsx,meth
1064,0.0,2007-05-01,CH-AG,2021-05-26.xlsx,meth
1065,0.0,2007-06-01,CH-AG,2021-05-26.xlsx,meth
1066,0.0,2007-07-01,CH-AG,2021-05-26.xlsx,meth
1067,0.0,2007-08-01,CH-AG,2021-05-26.xlsx,meth
1068,0.0,2007-09-01,CH-AG,2021-05-26.xlsx,meth
1069,0.0,2007-10-01,CH-AG,2021-05-26.xlsx,meth
1070,0.0,2007-11-01,CH-AG,2021-05-26.xlsx,meth
1071,0.0,2007-12-01,CH-AG,2021-05-26.xlsx,meth
1072,0.0,2008-01-01,CH-AG,2021-05-26.xlsx,meth
1073,0.0,2008-02-01,CH-AG,2021-05-26.xlsx,meth
1074,0.0,2008-03-01,CH-AG,2021-05-26.xlsx,meth
1075,0.0,2008-04-01,CH-AG,2021-05-26.xlsx,meth
1076,0.0,2008-05-01,CH-AG,2021-05-26.xlsx,meth
1077,0.0,2008-06-01,CH-AG,2021-05-26.xlsx,meth
1078,0.0,2008-07-01,CH-AG,2021-05-26.xlsx,meth
1079,0.0,2008-08-01,CH-AG,2021-05-26.xlsx,meth
1080,0.0,2008-09-01,CH-AG,2021-05-26.xlsx,meth
1081,0.0,2008-10-01,CH-AG,2021-05-26.xlsx,meth
1082,0.0,2008-11-01,CH-AG,2021-05-26.xlsx,meth
1083,0.0,2008-12-01,CH-AG,2021-05-26.xlsx,meth
1084,0.0,2009-01-01,CH-AG,2021-05-26.xlsx,meth
1085,0.0,2009-02-01,CH-AG,2021-05-26.xlsx,meth
1086,0.0,2009-03-01,CH-AG,2021-05-26.xlsx,meth
1087,0.0,2009-04-01,CH-AG,2021-05-26.xlsx,meth
1088,0.0,2009-05-01,CH-AG,2021-05-26.xlsx,meth
1089,0.0,2009-06-01,CH-AG,2021-05-26.xlsx,meth
1090,0.0,2009-07-01,CH-AG,2021-05-26.xlsx,meth
1091,0.0,2009-08-01,CH-AG,2021-05-26.xlsx,meth
1092,0.0,2009-09-01,CH-AG,2021-05-26.xlsx,meth
1093,0.0,2009-10-01,CH-AG,2021-05-26.xlsx,meth
1094,0.0,2009-11-01,CH-AG,2021-05-26.xlsx,meth
1095,0.0,2009-12-01,CH-AG,2021-05-26.xlsx,meth
1096,0.0,2010-01-01,CH-AG,2021-05-26.xlsx,meth
1097,0.0,2010-02-01,CH-AG,2021-05-26.xlsx,meth
1098,0.0,2010-03-01,CH-AG,2021-05-26.xlsx,meth
1099,0.0,2010-04-01,CH-AG,2021-05-26.xlsx,meth
1100,0.0,2010-05-01,CH-AG,2021-05-26.xlsx,meth
1101,0.0,2010-06-01,CH-AG,2021-05-26.xlsx,meth
1102,0.0,2010-07-01,CH-AG,2021-05-26.xlsx,meth
1103,0.0,2010-08-01,CH-AG,2021-05-26.xlsx,meth
1104,0.0,2010-09-01,CH-AG,2021-05-26.xlsx,meth
1105,100.0,2010-10-01,CH-AG,2021-05-26.xlsx,meth
1106,0.0,2010-11-01,CH-AG,2021-05-26.xlsx,meth
1107,0.0,2010-12-01,CH-AG,2021-05-26.xlsx,meth
1108,13.0,2011-01-01,CH-AG,2021-05-26.xlsx,meth
1109,0.0,2011-02-01,CH-AG,2021-05-26.xlsx,meth
1110,0.0,2011-03-01,CH-AG,2021-05-26.xlsx,meth
1111,13.0,2011-04-01,CH-AG,2021-05-26.xlsx,meth
1112,0.0,2011-05-01,CH-AG,2021-05-26.xlsx,meth
1113,0.0,2011-06-01,CH-AG,2021-05-26.xlsx,meth
1114,20.0,2011-07-01,CH-AG,2021-05-26.xlsx,meth
1115,0.0,2011-08-01,CH-AG,2021-05-26.xlsx,meth
1116,0.0,2011-09-01,CH-AG,2021-05-26.xlsx,meth
1117,0.0,2011-10-01,CH-AG,2021-05-26.xlsx,meth
1118,0.0,2011-11-01,CH-AG,2021-05-26.xlsx,meth
1119,0.0,2011-12-01,CH-AG,2021-05-26.xlsx,meth
1120,0.0,2012-01-01,CH-AG,2021-05-26.xlsx,meth
1121,0.0,2012-02-01,CH-AG,2021-05-26.xlsx,meth
1122,16.0,2012-03-01,CH-AG,2021-05-26.xlsx,meth
1123,15.0,2012-04-01,CH-AG,2021-05-26.xlsx,meth
1124,0.0,2012-05-01,CH-AG,2021-05-26.xlsx,meth
1125,0.0,2012-06-01,CH-AG,2021-05-26.xlsx,meth
1126,0.0,2012-07-01,CH-AG,2021-05-26.xlsx,meth
1127,15.0,2012-08-01,CH-AG,2021-05-26.xlsx,meth
1128,0.0,2012-09-01,CH-AG,2021-05-26.xlsx,meth
1129,0.0,2012-10-01,CH-AG,2021-05-26.xlsx,meth
1130,0.0,2012-11-01,CH-AG,2021-05-26.xlsx,meth
1131,15.0,2012-12-01,CH-AG,2021-05-26.xlsx,meth
1132,0.0,2013-01-01,CH-AG,2021-05-26.xlsx,meth
1133,0.0,2013-02-01,CH-AG,2021-05-26.xlsx,meth
1134,12.0,2013-03-01,CH-AG,2021-05-26.xlsx,meth
1135,0.0,2013-04-01,CH-AG,2021-05-26.xlsx,meth
1136,0.0,2013-05-01,CH-AG,2021-05-26.xlsx,meth
1137,0.0,2013-06-01,CH-AG,2021-05-26.xlsx,meth
1138,14.0,2013-07-01,CH-AG,2021-05-26.xlsx,meth
1139,0.0,2013-08-01,CH-AG,2021-05-26.xlsx,meth
1140,12.0,2013-09-01,CH-AG,2021-05-26.xlsx,meth
1141,12.0,2013-10-01,CH-AG,2021-05-26.xlsx,meth
1142,11.0,2013-11-01,CH-AG,2021-05-26.xlsx,meth
1143,24.0,2013-12-01,CH-AG,2021-05-26.xlsx,meth
1144,21.0,2014-01-01,CH-AG,2021-05-26.xlsx,meth
1145,12.0,2014-02-01,CH-AG,2021-05-26.xlsx,meth
1146,0.0,2014-03-01,CH-AG,2021-05-26.xlsx,meth
1147,0.0,2014-04-01,CH-AG,2021-05-26.xlsx,meth
1148,44.0,2014-05-01,CH-AG,2021-05-26.xlsx,meth
1149,0.0,2014-06-01,CH-AG,2021-05-26.xlsx,meth
1150,14.0,2014-07-01,CH-AG,2021-05-26.xlsx,meth
1151,0.0,2014-08-01,CH-AG,2021-05-26.xlsx,meth
1152,0.0,2014-09-01,CH-AG,2021-05-26.xlsx,meth
1153,0.0,2014-10-01,CH-AG,2021-05-26.xlsx,meth
1154,25.0,2014-11-01,CH-AG,2021-05-26.xlsx,meth
1155,13.0,2014-12-01,CH-AG,2021-05-26.xlsx,meth
1156,23.0,2015-01-01,CH-AG,2021-05-26.xlsx,meth
1157,13.0,2015-02-01,CH-AG,2021-05-26.xlsx,meth
1158,0.0,2015-03-01,CH-AG,2021-05-26.xlsx,meth
1159,0.0,2015-04-01,CH-AG,2021-05-26.xlsx,meth
1160,12.0,2015-05-01,CH-AG,2021-05-26.xlsx,meth
1161,0.0,2015-06-01,CH-AG,2021-05-26.xlsx,meth
1162,15.0,2015-07-01,CH-AG,2021-05-26.xlsx,meth
1163,0.0,2015-08-01,CH-AG,2021-05-26.xlsx,meth
1164,27.0,2015-09-01,CH-AG,2021-05-26.xlsx,meth
1165,26.0,2015-10-01,CH-AG,2021-05-26.xlsx,meth
1166,27.0,2015-11-01,CH-AG,2021-05-26.xlsx,meth
1167,0.0,2015-12-01,CH-AG,2021-05-26.xlsx,meth
1168,0.0,2016-01-01,CH-AG,2021-05-26.xlsx,meth
1169,11.0,2016-02-01,CH-AG,2021-05-26.xlsx,meth
1170,0.0,2004-01-01,CH-AG,2021-05-31.xlsx,meth
1171,0.0,2004-02-01,CH-AG,2021-05-31.xlsx,meth
1172,0.0,2004-03-01,CH-AG,2021-05-31.xlsx,meth
1173,0.0,2004-04-01,CH-AG,2021-05-31.xlsx,meth
1174,0.0,2004-05-01,CH-AG,2021-05-31.xlsx,meth
1175,0.0,2004-06-01,CH-AG,2021-05-31.xlsx,meth
1176,0.0,2004-07-01,CH-AG,2021-05-31.xlsx,meth
1177,0.0,2004-08-01,CH-AG,2021-05-31.xlsx,meth
1178,0.0,2004-09-01,CH-AG,2021-05-31.xlsx,meth
1179,0.0,2004-10-01,CH-AG,2021-05-31.xlsx,meth
1180,0.0,2004-11-01,CH-AG,2021-05-31.xlsx,meth
1181,0.0,2004-12-01,CH-AG,2021-05-31.xlsx,meth
1182,0.0,2005-01-01,CH-AG,2021-05-31.xlsx,meth
1183,0.0,2005-02-01,CH-AG,2021-05-31.xlsx,meth
1184,0.0,2005-03-01,CH-AG,2021-05-31.xlsx,meth
1185,0.0,2005-04-01,CH-AG,2021-05-31.xlsx,meth
1186,0.0,2005-05-01,CH-AG,2021-05-31.xlsx,meth
1187,0.0,2005-06-01,CH-AG,2021-05-31.xlsx,meth
1188,0.0,2005-07-01,CH-AG,2021-05-31.xlsx,meth
1189,0.0,2005-08-01,CH-AG,2021-05-31.xlsx,meth
1190,0.0,2005-09-01,CH-AG,2021-05-31.xlsx,meth
1191,0.0,2005-10-01,CH-AG,2021-05-31.xlsx,meth
1192,0.0,2005-11-01,CH-AG,2021-05-31.xlsx,meth
1193,0.0,2005-12-01,CH-AG,2021-05-31.xlsx,meth
1194,0.0,2006-01-01,CH-AG,2021-05-31.xlsx,meth
1195,0.0,2006-02-01,CH-AG,2021-05-31.xlsx,meth
1196,0.0,2006-03-01,CH-AG,2021-05-31.xlsx,meth
1197,0.0,2006-04-01,CH-AG,2021-05-31.xlsx,meth
1198,0.0,2006-05-01,CH-AG,2021-05-31.xlsx,meth
1199,0.0,2006-06-01,CH-AG,2021-05-31.xlsx,meth
1200,0.0,2006-07-01,CH-AG,2021-05-31.xlsx,meth
1201,0.0,2006-08-01,CH-AG,2021-05-31.xlsx,meth
1202,0.0,2006-09-01,CH-AG,2021-05-31.xlsx,meth
1203,0.0,2006-10-01,CH-AG,2021-05-31.xlsx,meth
1204,0.0,2006-11-01,CH-AG,2021-05-31.xlsx,meth
1205,0.0,2006-12-01,CH-AG,2021-05-31.xlsx,meth
1206,0.0,2007-01-01,CH-AG,2021-05-31.xlsx,meth
1207,0.0,2007-02-01,CH-AG,2021-05-31.xlsx,meth
1208,0.0,2007-03-01,CH-AG,2021-05-31.xlsx,meth
1209,0.0,2007-04-01,CH-AG,2021-05-31.xlsx,meth
1210,0.0,2007-05-01,CH-AG,2021-05-31.xlsx,meth
1211,0.0,2007-06-01,CH-AG,2021-05-31.xlsx,meth
1212,0.0,2007-07-01,CH-AG,2021-05-31.xlsx,meth
1213,0.0,2007-08-01,CH-AG,2021-05-31.xlsx,meth
1214,0.0,2007-09-01,CH-AG,2021-05-31.xlsx,meth
1215,0.0,2007-10-01,CH-AG,2021-05-31.xlsx,meth
1216,0.0,2007-11-01,CH-AG,2021-05-31.xlsx,meth
1217,0.0,2007-12-01,CH-AG,2021-05-31.xlsx,meth
1218,0.0,2008-01-01,CH-AG,2021-05-31.xlsx,meth
1219,0.0,2008-02-01,CH-AG,2021-05-31.xlsx,meth
1220,0.0,2008-03-01,CH-AG,2021-05-31.xlsx,meth
1221,0.0,2008-04-01,CH-AG,2021-05-31.xlsx,meth
